Frame Count,r,x,y,z,theta,,r,x,y,z,dist_cm_xy,dist_cm_z,dist_gc_xy,dist_gc_z,,x_1,y_1,z_1,atom_type_1,angle_1,dist_cm_xy_1,dist_cm_z_1,dist_gc_xy_1,dist_gc_z_1,,x_2,y_2,z_2,atom_type_2,angle_2,dist_cm_xy_2,dist_cm_z_2,dist_gc_xy_2,dist_gc_z_2,,x_3,y_3,z_3,atom_type_3,angle_3,dist_cm_xy_3,dist_cm_z_3,dist_gc_xy_3,dist_gc_z_3
138,,,,,,,2.850435535,-0.100020135,-1.181313555,37.47073479,1.206502321,-3.640209963,1.285621508,-2.437100466,,2.115,-3.182,34.036,C_R2,1.419265985,3.763763028,-0.205475168,3.791734389,0.997634328,,-1.844,-4.656,36.77,H_,1.041288319,5.056608545,-2.939475168,5.143079071,-1.736365672,,1.623,2.299,38.195,H_,0.681038349,2.744799101,-4.364475168,2.654806755,-3.161365672
138,,,,,,,2.777178729,-1.620902381,0.236626953,37.68880868,1.75050805,-3.85828385,1.80156433,-2.655174353,,1.623,2.299,38.195,H_,1.357233132,2.744799101,-4.364475168,2.654806755,-3.161365672,,-1.857,4.636,36.892,C_R2,1.210702117,5.032213793,-3.061475168,4.992606102,-1.858365672,,-3.76,-2.997,37.668,H_,0.573657404,4.901889181,-3.837475168,4.990802205,-2.634365672
138,,,,,,,2.757096876,-1.123006004,-0.220995719,37.20188928,1.257999566,-3.371364444,1.329733584,-2.168254947,,-3.76,-2.997,37.668,H_,1.438422344,4.901889181,-3.837475168,4.990802205,-2.634365672,,-3.68,-2,34.014,C_R2,1.214896746,4.291976776,-0.183475168,4.376506192,1.019634328,,1.623,2.299,38.195,H_,0.488273564,2.744799101,-4.364475168,2.654806755,-3.161365672
138,,,,,,,2.646004787,-0.220802153,0.822319991,34.96715948,0.882448337,-1.136634651,0.84499922,0.066474846,,-1.146,4.269,36.106,H_,1.327950486,4.445414079,-2.275475168,4.396733551,-1.072365672,,3.122,2.153,36.01,H_,1.177880088,3.695351985,-2.179475168,3.60732797,-0.976365672,,-2.558,-2.468,33.355,C_R2,0.63576208,3.641712447,0.475524832,3.73186513,1.678634328
138,,,,,,,2.636387406,-0.63805352,0.583015886,35.76526208,0.948188228,-1.934737251,0.95740271,-0.731627755,,-1.146,4.269,36.106,H_,1.4482279,4.445414079,-2.275475168,4.396733551,-1.072365672,,1.623,2.299,38.195,H_,1.174010741,2.744799101,-4.364475168,2.654806755,-3.161365672,,-2.558,-2.468,33.355,C_R2,0.519354013,3.641712447,0.475524832,3.73186513,1.678634328
138,,,,,,,2.609435927,-0.655893653,0.218134853,36.13670973,0.79892003,-2.306184894,0.84156081,-1.103075398,,-2.558,-2.468,33.355,C_R2,1.504619727,3.641712447,0.475524832,3.73186513,1.678634328,,-3.68,-2,34.014,C_R2,1.46374687,4.291976776,-0.183475168,4.376506192,1.019634328,,1.623,2.299,38.195,H_,0.173226056,2.744799101,-4.364475168,2.654806755,-3.161365672
138,,,,,,,2.607839964,-0.947419688,0.475874823,36.2412256,1.161092356,-2.410700766,1.190374485,-1.207591269,,-1.857,4.636,36.892,C_R2,1.404686429,5.032213793,-3.061475168,4.992606102,-1.858365672,,1.623,2.299,38.195,H_,1.165507118,2.744799101,-4.364475168,2.654806755,-3.161365672,,-3.68,-2,34.014,C_R2,0.571399106,4.291976776,-0.183475168,4.376506192,1.019634328
138,,,,,,,2.595292982,-0.117178087,-0.028083875,35.91209591,0.234018098,-2.081571079,0.308276192,-0.878461582,,2.115,-3.182,34.036,C_R2,1.468010367,3.763763028,-0.205475168,3.791734389,0.997634328,,-2.558,-2.468,33.355,C_R2,1.035602006,3.641712447,0.475524832,3.73186513,1.678634328,,1.623,2.299,38.195,H_,0.637980281,2.744799101,-4.364475168,2.654806755,-3.161365672
138,,,,,,,2.455095359,0.48036085,0.565870046,32.90469007,0.668902221,0.925834758,0.579037661,2.128944255,,-2.148,-1.809,32.604,H_,1.323800171,2.900414664,1.226524832,2.989635249,2.429634328,,1.387,-2.844,33.34,H_,1.261211858,3.121234495,0.490524832,3.161143273,1.693634328,,1.283,4.027,32.782,H_,0.556580624,4.187392499,1.048524832,4.104916438,2.251634328
138,,,,,,,1.89168605,-1.878890658,1.170557502,32.6023635,2.308506781,1.228161336,2.32643825,2.431270832,,-4.368,0.995,30.952,H_,1.520794817,4.590159007,2.878524832,4.633658478,4.081634328,,-2.148,-1.809,32.604,H_,0.902088892,2.900414664,1.226524832,2.989635249,2.429634328,,-1.364,4.113,32.767,H_,0.718708945,4.364976365,1.063524832,4.320858674,2.266634328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2.688,-0.255,1.448,35.089,0.366258598,,2.92619957,0.537514581,1.249207694,32.13802722,0.976319332,1.587556552,0.855463815,2.843674273,,1.454,5.1,31.402,H_,1.299732561,4.92841698,2.323583772,4.81189206,3.579701493,,4.551,1.345,31.833,H_,1.189795071,4.472891794,1.892583772,4.368568725,3.148701493,,-2.825,-0.879,32.75,H_,0.652065022,3.253681747,0.975583772,3.369776482,2.231701493
139,,,,,,,2.884924695,0.382807375,1.484483776,32.69049277,1.164473371,1.035091003,1.055750276,2.291208724,,-2.825,-0.879,32.75,H_,1.280988061,3.253681747,0.975583772,3.369776482,2.231701493,,1.502,-1.862,34.542,H_,1.216548908,2.55756344,-0.816416228,2.601560063,0.439701493,,1.454,5.1,31.402,H_,0.644055685,4.92841698,2.323583772,4.81189206,3.579701493
139,,,,,,,2.87816819,0.288187603,1.587388951,32.97541215,1.25546494,0.750171618,1.153530409,2.006289339,,-2.825,-0.879,32.75,H_,1.369575473,3.253681747,0.975583772,3.369776482,2.231701493,,1.502,-1.862,34.542,H_,1.173997652,2.55756344,-0.816416228,2.601560063,0.439701493,,0.887,5.948,31.716,C_R2,0.598019529,5.655182784,2.009583772,5.54757459,3.265701493
139,,,,,,,2.864592372,0.69797691,1.975876436,33.95698375,1.716193584,-0.231399982,1.598016783,1.024717739,,-1.056,5.333,35.128,H_,1.487095559,5.15134063,-1.402416228,5.077604594,-0.146298507,,0.887,5.948,31.716,C_R2,1.158923969,5.655182784,2.009583772,5.54757459,3.265701493,,1.502,-1.862,34.542,H_,0.495573126,2.55756344,-0.816416228,2.601560063,0.439701493
139,,,,,,,2.687508573,-0.255453577,1.448136499,35.08933397,1.199806938,-1.363750199,1.146202263,-0.107632478,,-2.985,-1.607,33.519,C_R2,1.382527655,3.725085762,0.206583772,3.84911388,1.462701493,,1.502,-1.862,34.542,H_,1.169942819,2.55756344,-0.816416228,2.601560063,0.439701493,,-1.665,5.514,35.945,C_R2,0.58912218,5.501904955,-2.219416228,5.439172854,-0.963298507
139,,,,,,,2.089948244,-2.029319064,2.097199483,31.92241418,2.8362978,1.803169591,2.844745904,3.059287312,,-4.835,1.424,30.562,H_,1.521963011,5.144978837,3.163583772,5.208468448,4.419701493,,-2.825,-0.879,32.75,H_,0.989537825,3.253681747,0.975583772,3.369776482,2.231701493,,-0.975,5.035,31.264,H_,0.630091818,4.842596707,2.461583772,4.768792402,3.717701493
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2.593,-0.511,1.111,33.166,0.645827926,,3.031266717,0.882153476,1.614696879,36.45282189,1.592552925,-2.815862694,1.453993389,-1.567463678,,-3.841,1.606,36.176,C_R2,1.132887917,4.188827603,-2.539040807,4.236368622,-1.290641791,,2.151,5.22,38.021,H_,1.082747597,5.399092481,-4.384040807,5.264105634,-3.135641791,,3.01,-2.331,34.94,C_R2,0.92595714,3.861189138,-1.303040807,3.871549625,-0.054641791
140,,,,,,,3.019717938,0.933507047,1.480590714,36.79356162,1.50400877,-3.156602423,1.364048426,-1.908203406,,-3.717,1.039,37.467,C_R2,1.139372796,3.915586475,-3.830040807,3.979462223,-2.581641791,,2.151,5.22,38.021,H_,1.074136041,5.399092481,-4.384040807,5.264105634,-3.135641791,,3.01,-2.331,34.94,C_R2,0.928083816,3.861189138,-1.303040807,3.871549625,-0.054641791
140,,,,,,,2.977835959,1.28069782,1.936440105,35.76499587,2.075907994,-2.128036675,1.935692364,-0.879637659,,2.151,5.22,38.021,H_,1.621032268,5.399092481,-4.384040807,5.264105634,-3.135641791,,-1.17,5.918,35.918,C_R2,1.077417614,5.839799909,-2.281040807,5.752104611,-1.032641791,,3.01,-2.331,34.94,C_R2,0.443142772,3.861189138,-1.303040807,3.871549625,-0.054641791
140,,,,,,,2.963162575,1.507049384,2.126612119,35.46648065,2.361861679,-1.829521453,2.221382448,-0.581122437,,2.151,5.22,38.021,H_,1.610635753,5.399092481,-4.384040807,5.264105634,-3.135641791,,-1.17,5.918,35.918,C_R2,1.053881375,5.839799909,-2.281040807,5.752104611,-1.032641791,,3.329,-1.385,34.54,H_,0.477075525,3.595347206,-0.903040807,3.569612978,0.345358209
140,,,,,,,2.954963068,0.96993208,1.8604364,35.12708313,1.850575929,-1.490123939,1.712583204,-0.241724922,,1.005,-2.09,34.213,H_,1.515444641,2.477192986,-0.576040807,2.551813139,0.672358209,,3.329,-1.385,34.54,H_,1.340647713,3.595347206,-0.903040807,3.569612978,0.345358209,,-1.17,5.918,35.918,C_R2,0.285500299,5.839799909,-2.281040807,5.752104611,-1.032641791
140,,,,,,,2.952938028,1.046572406,1.869115892,35.33218729,1.894869525,-1.695228093,1.756019481,-0.446829077,,3.329,-1.385,34.54,H_,2.125648657,3.595347206,-0.903040807,3.569612978,0.345358209,,3.01,-2.331,34.94,C_R2,0.917481504,3.861189138,-1.303040807,3.871549625,-0.054641791,,-1.17,5.918,35.918,C_R2,0.098462493,5.839799909,-2.281040807,5.752104611,-1.032641791
140,,,,,,,2.949810025,0.883267265,1.777254122,35.40903007,1.737118444,-1.77207088,1.59979175,-0.523671864,,1.005,-2.09,34.213,H_,1.852311361,2.477192986,-0.576040807,2.551813139,0.672358209,,3.01,-2.331,34.94,C_R2,1.065702888,3.861189138,-1.303040807,3.871549625,-0.054641791,,-1.17,5.918,35.918,C_R2,0.223578405,5.839799909,-2.281040807,5.752104611,-1.032641791
140,,,,,,,2.944485601,1.25570655,2.040420155,35.1108019,2.149239665,-1.473842704,2.009503714,-0.225443688,,1.462,4.579,31.969,H_,1.653324318,4.562576297,1.667959193,4.43160251,2.916358209,,-1.17,5.918,35.918,C_R2,0.887030625,5.839799909,-2.281040807,5.752104611,-1.032641791,,3.329,-1.385,34.54,H_,0.601237711,3.595347206,-0.903040807,3.569612978,0.345358209
140,,,,,,,2.593464758,-0.511436697,1.110921316,33.1660022,1.086899426,0.470956991,1.054856863,1.719356008,,-3.376,-1.208,33.408,H_,1.437024143,3.769366995,0.228959193,3.892269539,1.477358209,,1.005,-2.09,34.213,H_,1.042548966,2.477192986,-0.576040807,2.551813139,0.672358209,,-1.092,4.617,32.16,H_,0.662019545,4.558236156,1.476959193,4.476039436,2.725358209
140,,,,,,,2.593705823,-0.459058024,1.214166033,33.44979384,1.145973792,0.187165348,1.101230908,1.435564364,,-3.629,1.079,35.341,H_,1.436540054,3.838320127,-1.704040807,3.900368142,-0.455641791,,-1.092,4.617,32.16,H_,0.886911182,4.558236156,1.476959193,4.476039436,2.725358209,,1.005,-2.09,34.213,H_,0.818141418,2.477192986,-0.576040807,2.551813139,0.672358209
140,,,,,,,2.570618892,0.217068753,1.331700959,33.14315424,1.115964094,0.493804953,1.00068113,1.742203969,,1.462,4.579,31.969,H_,1.496404612,4.562576297,1.667959193,4.43160251,2.916358209,,-1.092,4.617,32.16,H_,1.288782813,4.558236156,1.476959193,4.476039436,2.725358209,,1.005,-2.09,34.213,H_,0.356405228,2.477192986,-0.576040807,2.551813139,0.672358209
140,,,,,,,2.431745746,1.435538176,1.247190249,33.14014114,1.674857902,0.496818053,1.538855999,1.74521707,,3.329,-1.385,34.54,H_,1.511883174,3.595347206,-0.903040807,3.569612978,0.345358209,,1.005,-2.09,34.213,H_,1.275419892,2.477192986,-0.576040807,2.551813139,0.672358209,,1.462,4.579,31.969,H_,0.354289588,4.562576297,1.667959193,4.43160251,2.916358209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2.652,0.497,1.673,35.906,0.513838097,,2.870506143,-0.841755284,1.656751892,32.40579679,1.781690681,1.306988699,1.735058515,2.537001715,,2.16,-0.806,33.236,H_,1.493649022,2.129768166,0.476785492,2.152127309,1.706798507,,-2.153,-1.942,33.452,H_,1.095648407,3.414684726,0.260785492,3.55192258,1.490798507,,-0.346,6.011,31.108,C_R2,0.552295224,5.702217532,2.604785492,5.580129366,3.834798507
141,,,,,,,2.75770871,-0.394016978,2.085128737,33.2190178,1.893502846,0.493767693,1.802810107,1.723780709,,-3.26,0.935,35.531,H_,1.181091698,3.680221332,-1.818214508,3.726231197,-0.588201493,,2.16,-0.806,33.236,H_,1.112143496,2.129768166,0.476785492,2.152127309,1.706798507,,-0.346,6.011,31.108,C_R2,0.84835746,5.702217532,2.604785492,5.580129366,3.834798507
141,,,,,,,2.652279124,0.497094432,1.672516651,35.90565702,1.323799955,-2.192871528,1.187551674,-0.962858512,,2.136,4.707,37.384,H_,1.154756973,4.695629426,-3.671214508,4.548956647,-2.441201493,,-3.831,1.518,36.337,C_R2,1.022995787,4.363150439,-2.624214508,4.392974168,-1.394201493,,2.748,-1.469,33.904,C_R2,0.963839894,2.993348995,-0.191214508,3.025625296,1.038798507
141,,,,,,,2.389214151,1.190125626,2.391494127,32.23101721,2.194407689,1.481768277,2.047793129,2.711781293,,1.006,6.279,30.976,C_R2,1.509637389,5.958159888,2.736785492,5.820290774,3.966798507,,-0.346,6.011,31.108,C_R2,1.448319177,5.702217532,2.604785492,5.580129366,3.834798507,,2.16,-0.806,33.236,H_,0.183636087,2.129768166,0.476785492,2.152127309,1.706798507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2.511,-0.147,0.743,35.306,0.223504643,,3.070621023,0.088519378,1.313638082,32.7717504,1.322293054,1.051332519,1.313093766,2.300660051,,2.741,-1.774,33.68,H_,1.412245225,2.915715044,0.143082916,2.904710863,1.392410448,,-0.696,-2.632,33.872,H_,1.320054234,2.917257758,-0.048917084,2.946030692,1.200410448,,-0.69,5.841,31.485,C_R2,0.409293195,5.909142533,2.338082916,5.896641636,3.587410448
142,,,,,,,2.712950235,1.807549522,1.810345425,32.77461192,2.219070851,1.048470994,2.186572579,2.297798526,,1.73,3.732,36.067,H_,1.621552887,3.898445589,-2.243917084,3.871379395,-0.994589552,,0.714,5.86,31.404,C_R2,0.832192968,5.820089657,2.419082916,5.800270897,3.668410448,,2.741,-1.774,33.68,H_,0.687846799,2.915715044,0.143082916,2.904710863,1.392410448
142,,,,,,,2.51412939,-0.171306016,0.71427162,35.48366296,0.921533568,-1.660580042,0.928712049,-0.41125251,,-1.406,-3.197,34.516,C_R2,1.52348386,3.742224645,-0.692917084,3.772994685,0.556410448,,-2.644,-2.647,34.895,C_R2,1.437511611,4.110877764,-1.071917084,4.145161633,0.177410448,,1.73,3.732,36.067,H_,0.180597182,3.898445589,-2.243917084,3.871379395,-0.994589552
142,,,,,,,2.510801099,-0.14700351,0.742779704,35.30587949,0.926260735,-1.482796577,0.932072081,-0.233469045,,-2.788,-1.586,34.506,H_,1.723442411,3.636935575,-0.682917084,3.671402817,0.566410448,,-1.406,-3.197,34.516,C_R2,1.144474151,3.742224645,-0.692917084,3.772994685,0.556410448,,1.73,3.732,36.067,H_,0.273676091,3.898445589,-2.243917084,3.871379395,-0.994589552
142,,,,,,,2.489906098,-0.779397115,1.26242626,35.36588841,1.738877693,-1.542805499,1.747013976,-0.293477967,,-4.946,1.546,35.704,C_R2,1.313957165,5.612866965,-1.880917084,5.636083894,-0.631589552,,-2.788,-1.586,34.506,H_,1.257931709,3.636935575,-0.682917084,3.671402817,0.566410448,,1.73,3.732,36.067,H_,0.569703779,3.898445589,-2.243917084,3.871379395,-0.994589552
142,,,,,,,2.486361867,0.383290152,0.529697803,35.17614386,0.490793409,-1.353060945,0.478171098,-0.103733413,,-0.696,-2.632,33.872,H_,2.083340416,2.917257758,-0.048917084,2.946030692,1.200410448,,-1.406,-3.197,34.516,C_R2,0.932998176,3.742224645,-0.692917084,3.772994685,0.556410448,,1.73,3.732,36.067,H_,0.125254062,3.898445589,-2.243917084,3.871379395,-0.994589552
142,,,,,,,1.944708534,2.290316916,0.951501995,34.96014597,2.040070329,-1.137063049,2.005626095,0.112264482,,2.741,-1.774,33.68,H_,2.057734467,2.915715044,0.143082916,2.904710863,1.392410448,,3.315,-2.475,34.258,C_R2,0.940689203,3.806397842,-0.434917084,3.797002211,0.814410448,,1.73,3.732,36.067,H_,0.143168983,3.898445589,-2.243917084,3.871379395,-0.994589552
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1.938,0.655,-0.085,34.409,0.404540814,,1.939348059,0.520457979,-0.043661551,34.76497857,0.328138733,-0.805573862,0.29195082,0.38534606,,2.277,-2.416,35.489,H_,1.610281684,3.276847214,-1.529595295,3.24378658,-0.338675373,,-2.123,-2.356,33.811,C_R2,0.822075632,3.506210511,0.148404705,3.550935555,1.339324627,,2.576,2.873,35.481,C_R2,0.709235337,3.526400698,-1.521595295,3.484417201,-0.330675373
143,,,,,,,1.937704293,0.655366419,-0.085362907,34.40914693,0.457692774,-0.449742229,0.413614402,0.741177693,,2.277,-2.416,35.489,H_,1.512716755,3.276847214,-1.529595295,3.24378658,-0.338675373,,-2.123,-2.356,33.811,C_R2,0.836362006,3.506210511,0.148404705,3.550935555,1.339324627,,2.389,2.404,34.568,H_,0.792513893,3.052428392,-0.608595295,3.008215026,0.582324627
143,,,,,,,1.915240375,0.391268105,0.239318448,33.92387612,0.114131264,0.035528583,0.062581327,1.226448505,,-1.539,-1.901,33.038,H_,2.066954857,2.776451121,0.921404705,2.819587665,2.112324627,,-2.123,-2.356,33.811,C_R2,0.93158098,3.506210511,0.148404705,3.550935555,1.339324627,,2.389,2.404,34.568,H_,0.143056816,3.052428392,-0.608595295,3.008215026,0.582324627
143,,,,,,,1.908720672,0.234660401,0.309684078,34.40969083,0.132457845,-0.450286128,0.163684701,0.740633794,,2.389,2.404,34.568,H_,1.616895711,3.052428392,-0.608595295,3.008215026,0.582324627,,1.49,3.113,36.304,C_R2,1.223959362,3.161221811,-2.344595295,3.135008966,-1.153675373,,-2.123,-2.356,33.811,C_R2,0.30073758,3.506210511,0.148404705,3.550935555,1.339324627
143,,,,,,,1.743950089,-0.987229381,0.62309047,35.11324318,1.347994942,-1.15383847,1.404088164,0.037081452,,-4.084,1.762,36.1,C_R2,1.381905115,4.647270483,-2.140595295,4.702821107,-0.949675373,,0.478,2.886,36.019,H_,0.929655471,2.703777566,-2.059595295,2.696199115,-0.868675373,,-2.123,-2.356,33.811,C_R2,0.830032067,3.506210511,0.148404705,3.550935555,1.339324627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.926,-0.2,0.793,35.009,0.409510367,,1.925527398,-0.200318843,0.79340554,35.00916065,0.487963815,-1.290947732,0.50755946,-0.094888261,,-2.565,-0.703,33.859,H_,1.389590386,2.613573671,-0.140787082,2.620472889,1.055272388,,0.487,-2.153,34.999,H_,1.181152633,2.542879256,-1.280787082,2.52160363,-0.084727612,,0.437,4.307,35.636,C_R2,0.570849634,4.042956511,-1.917787082,4.058712613,-0.721727612
144,,,,,,,1.90650094,-0.11563599,0.744755895,35.52709899,0.438920654,-1.808886069,0.455919772,-0.612826599,,-3.213,1.941,36.935,C_R2,1.329901839,3.467161325,-3.216787082,3.488903833,-2.020727612,,0.437,4.307,35.636,C_R2,1.06513107,4.042956511,-1.917787082,4.058712613,-0.721727612,,0.487,-2.153,34.999,H_,0.746559744,2.542879256,-1.280787082,2.52160363,-0.084727612
144,,,,,,,1.666180141,2.292401667,1.512113364,36.54294409,2.727500579,-2.824731173,2.722163245,-1.628671703,,5.453,1.059,37.609,C_R2,1.276959322,5.657830199,-3.890787082,5.645435283,-2.694727612,,2.666,-1.116,35.765,H_,1.180106997,3.159584931,-2.046787082,3.138080307,-0.850727612,,0.772,4.481,36.996,C_R2,0.684526335,4.275072245,-3.277787082,4.289541428,-2.081727612
144,,,,,,,1.532467586,1.684214855,1.325251882,35.68579917,2.101738236,-1.967586252,2.097535849,-0.771526781,,1.41,4.377,34.656,C_R2,1.539404476,4.359875274,-0.937787082,4.371449612,0.258272388,,0.437,4.307,35.636,C_R2,1.364287228,4.042956511,-1.917787082,4.058712613,-0.721727612,,2.666,-1.116,35.765,H_,0.23790095,3.159584931,-2.046787082,3.138080307,-0.850727612
144,,,,,,,1.493376009,2.435892798,1.433560422,35.3497995,2.824722572,-1.631586583,2.818302928,-0.435527113,,1.41,4.377,34.656,C_R2,1.459127594,4.359875274,-0.937787082,4.371449612,0.258272388,,2.759,4.592,35.007,C_R2,1.436611747,5.181310308,-1.288787082,5.187912808,-0.092727612,,2.666,-1.116,35.765,H_,0.245853313,3.159584931,-2.046787082,3.138080307,-0.850727612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2.193,1.204,1.712,35.422,0.231060245,,2.52036988,0.985696487,1.861849483,33.50459128,1.867984953,0.137341053,1.861967794,1.377334096,,-2.39,3.052,34.048,H_,1.52123347,3.487537729,-0.40606767,3.466570925,0.833925373,,0.761,5.667,31.693,C_R2,0.966019917,5.366075394,1.94893233,5.351329335,3.188925373,,2.202,-1.338,34.683,H_,0.654339266,2.912032804,-1.04106767,2.932009129,0.198925373
145,,,,,,,2.508339168,1.562954786,2.092293677,33.76386015,2.422912358,-0.121927824,2.419570062,1.118065219,,1.331,5.528,36.183,C_R2,1.405257375,5.357941543,-2.54106767,5.344923744,-1.301074627,,0.761,5.667,31.693,C_R2,1.122291721,5.366075394,1.94893233,5.351329335,3.188925373,,2.202,-1.338,34.683,H_,0.614043558,2.912032804,-1.04106767,2.932009129,0.198925373
145,,,,,,,2.478188174,1.60936271,1.860657202,33.19276386,2.300329361,0.44916847,2.29877925,1.689161513,,1.321,4.869,31.277,H_,2.132773258,4.72500811,2.36493233,4.712606422,3.604925373,,0.761,5.667,31.693,C_R2,0.892851285,5.366075394,1.94893233,5.351329335,3.188925373,,2.202,-1.338,34.683,H_,0.115968111,2.912032804,-1.04106767,2.932009129,0.198925373
145,,,,,,,2.23750682,1.837148387,1.548579425,36.31808235,2.305964441,-2.676150023,2.307940845,-1.43615698,,0.716,5.181,37.344,C_R2,1.530258014,4.879640733,-3.70206767,4.865014676,-2.462074627,,1.545,4.876,38.403,C_R2,1.420704542,4.806021659,-4.76106767,4.794376744,-3.521074627,,2.202,-1.338,34.683,H_,0.190630097,2.912032804,-1.04106767,2.932009129,0.198925373
145,,,,,,,2.209414155,1.24322225,1.595519607,35.87775102,1.849777076,-2.235818687,1.847875502,-0.995825644,,-2.047,1.278,35.717,H_,1.576724138,2.099214115,-2.07506767,2.080852059,-0.835074627,,0.716,5.181,37.344,C_R2,0.786797403,4.879640733,-3.70206767,4.865014676,-2.462074627,,2.202,-1.338,34.683,H_,0.778071113,2.912032804,-1.04106767,2.932009129,0.198925373
145,,,,,,,2.193152788,1.204006856,1.712159163,35.42150799,1.900359006,-1.779575659,1.897204481,-0.539582615,,-2.047,1.278,35.717,H_,1.471473825,2.099214115,-2.07506767,2.080852059,-0.835074627,,2.202,-1.338,34.683,H_,0.872037578,2.912032804,-1.04106767,2.932009129,0.198925373,,1.331,5.528,36.183,C_R2,0.79808125,5.357941543,-2.54106767,5.344923744,-1.301074627
145,,,,,,,2.142452459,1.90829049,1.814906362,35.38043397,2.509837667,-1.738501644,2.510187443,-0.498508601,,5.326,3.446,36.031,C_R2,1.483191687,6.276560489,-2.38906767,6.278925356,-1.149074627,,1.331,5.528,36.183,C_R2,0.971605158,5.357941543,-2.54106767,5.344923744,-1.301074627,,2.202,-1.338,34.683,H_,0.686795809,2.912032804,-1.04106767,2.932009129,0.198925373
145,,,,,,,1.453719931,0.006954582,-0.171810486,35.26888661,0.572610005,-1.626954277,0.592449807,-0.386961233,,2.202,-1.338,34.683,H_,2.063306475,2.912032804,-1.04106767,2.932009129,0.198925373,,2.239,-2.378,34.958,C_R2,0.910650097,3.648010964,-1.31606767,3.668949275,-0.076074627,,-2.047,1.278,35.717,H_,0.167636081,2.099214115,-2.07506767,2.080852059,-0.835074627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2.593,0.685,0.961,35.717,0.324776053,,2.807120748,0.4867504,1.11551761,33.66116986,1.206612776,0.171127343,1.259458854,1.403714466,,-2.941,1.617,35.468,H_,1.265648265,3.219787979,-1.635702795,3.186149539,-0.403115672,,1.479,4.566,32.12,H_,0.942459249,4.770142447,1.712297205,4.815896842,2.944884328,,1.554,-2.616,34.111,H_,0.93348514,3.163863498,-0.278702795,3.168756706,0.953884328
146,,,,,,,2.783348487,0.195863146,0.927151472,33.28520498,0.911734532,0.547092221,0.958575058,1.779679345,,-2.941,1.617,35.468,H_,1.528229085,3.219787979,-1.635702795,3.186149539,-0.403115672,,-0.915,4.499,32.242,H_,0.950934091,4.499650345,1.590297205,4.518825193,2.822884328,,1.554,-2.616,34.111,H_,0.662429478,3.163863498,-0.278702795,3.168756706,0.953884328
146,,,,,,,2.781632743,0.431508333,0.976541682,33.16193231,1.058862471,0.670364892,1.112395887,1.902952016,,1.479,4.566,32.12,H_,1.540324423,4.770142447,1.712297205,4.815896842,2.944884328,,-0.915,4.499,32.242,H_,1.287236036,4.499650345,1.590297205,4.518825193,2.822884328,,1.554,-2.616,34.111,H_,0.314032194,3.163863498,-0.278702795,3.168756706,0.953884328
146,,,,,,,2.776428225,0.724632977,1.400122332,34.22590711,1.573331549,-0.393609909,1.627324774,0.838977215,,1.479,4.566,32.12,H_,1.159095812,4.770142447,1.712297205,4.815896842,2.944884328,,-2.941,1.617,35.468,H_,1.038238867,3.219787979,-1.635702795,3.186149539,-0.403115672,,3.518,-1.244,34.708,H_,0.944257974,3.86527379,-0.875702795,3.907113644,0.356884328
146,,,,,,,2.593053627,0.684838766,0.961377161,35.71719275,1.198305858,-1.884895548,1.256581406,-0.652308424,,3.42,-2.279,35.047,C_R2,1.376961225,4.24619784,-1.214702795,4.276067255,0.017884328,,4.878,1.549,36.426,C_R2,1.196121078,5.208984348,-2.593702795,5.269643603,-1.361115672,,-2.941,1.617,35.468,H_,0.568510351,3.219787979,-1.635702795,3.186149539,-0.403115672
146,,,,,,,2.542316847,0.670049502,1.748961928,35.92558011,1.853560282,-2.093282908,1.903346355,-0.860695785,,1.49,5.883,36.41,C_R2,1.469499824,6.030304403,-2.577702795,6.072942305,-1.345115672,,4.878,1.549,36.426,C_R2,0.904047393,5.208984348,-2.593702795,5.269643603,-1.361115672,,-2.941,1.617,35.468,H_,0.768045436,3.219787979,-1.635702795,3.186149539,-0.403115672
146,,,,,,,2.542910659,0.650569942,1.644868091,36.07680768,1.751243488,-2.244510476,1.801593307,-1.011923353,,-2.941,1.617,35.468,H_,2.085192502,3.219787979,-1.635702795,3.186149539,-0.403115672,,-3.577,1.937,36.288,C_R2,0.944481114,3.931401754,-2.455702795,3.897359518,-1.223115672,,4.878,1.549,36.426,C_R2,0.111919037,5.208984348,-2.593702795,5.269643603,-1.361115672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
