Frame Count,r,x,y,z,,angle_1,index_1,location_1,,angle_2,index_2,location_2,,angle_3,index_3,location_3
138,1.891686050196375,-1.8788906577377231,1.1705575018282741,32.602363495946896,,1.5207948166376464,199,Linker_6,,0.9020888919779738,216,Cap3_Leaf_B,,0.7187089449741731,203,Linker_5
""
139,2.926199570147505,0.5375145810678612,1.2492076935325225,32.13802721959963,,1.2997325610991834,200,Linker_5,,1.1897950705273783,195,Linker_8,,0.6520650219632316,216,Cap3_Leaf_B
139,2.8849246946973697,0.382807374781547,1.4844837757186524,32.690492768332355,,1.280988060689727,216,Cap3_Leaf_B,,1.2165489082559517,246,Cap4_Leaf_B,,0.6440556846441142,200,Linker_5
139,2.8781681903353022,0.28818760331614285,1.5873889511043717,32.9754121536755,,1.369575472684712,216,Cap3_Leaf_B,,1.1739976517728317,246,Cap4_Leaf_B,,0.5980195291322495,59,Linker_5
139,2.8645923718450357,0.6979769095300066,1.975876435738229,33.956983753312635,,1.4870955591104797,237,Cap2_Leaf_C,,1.1589239686595252,59,Linker_5,,0.4955731258197887,246,Cap4_Leaf_B
139,2.6875085733287714,-0.2554535772548693,1.4481364988483556,35.08933397101296,,1.3825276546727523,74,Cap3_Leaf_B,,1.1699428192759378,246,Cap4_Leaf_B,,0.5891221796411031,90,Cap2_Leaf_C
139,2.089948244294266,-2.0293190638524634,2.097199482632891,31.922414180460187,,1.5219630110876652,199,Linker_6,,0.9895378247401494,216,Cap3_Leaf_B,,0.6300918177619786,203,Linker_5
""
140,3.0312667174155665,0.8821534760996328,1.6146968791180778,36.45282188646491,,1.1328879165721761,84,Cap2_Leaf_B,,1.0827475970838933,254,Cap1_Leaf_B,,0.925957139933724,103,Cap4_Leaf_B
140,3.01971793792357,0.9335070472921626,1.4805907138061494,36.793561615198946,,1.1393727957374067,85,Cap2_Leaf_B,,1.0741360414348058,254,Cap1_Leaf_B,,0.9280838164175808,103,Cap4_Leaf_B
140,2.9778359594963435,1.2806978195996621,1.936440105118995,35.7649958678937,,1.6210322675952245,254,Cap1_Leaf_B,,1.077417613616938,90,Cap2_Leaf_C,,0.4431427723776307,103,Cap4_Leaf_B
140,2.9631625746124186,1.507049384460212,2.126612119129106,35.466480645804765,,1.6106357534589415,254,Cap1_Leaf_B,,1.0538813749516693,90,Cap2_Leaf_C,,0.47707552517918217,247,Cap4_Leaf_B
140,2.9549630680606374,0.9699320799547281,1.8604364003912064,35.12708313122145,,1.5154446406741884,246,Cap4_Leaf_B,,1.3406477134191552,247,Cap4_Leaf_B,,0.2855002994964498,90,Cap2_Leaf_C
140,2.9529380275867814,1.0465724058102226,1.869115891683352,35.33218728608444,,2.125648656927913,247,Cap4_Leaf_B,,0.9174815036018552,103,Cap4_Leaf_B,,0.09846249306002479,90,Cap2_Leaf_C
140,2.9498100251933983,0.883267264663016,1.77725412236205,35.409030072522356,,1.8523113608773385,246,Cap4_Leaf_B,,1.0657028880360286,103,Cap4_Leaf_B,,0.22357840467642642,90,Cap2_Leaf_C
140,2.944485600852567,1.2557065498661344,2.0404201551940924,35.110801896918574,,1.6533243177920391,200,Linker_5,,0.8870306252562609,90,Cap2_Leaf_C,,0.6012377105414932,247,Cap4_Leaf_B
140,2.5934647578483485,-0.5114366974750261,1.1109213157815536,33.166002201438,,1.437024142676589,216,Cap3_Leaf_B,,1.042548965949178,246,Cap4_Leaf_B,,0.662019544964026,203,Linker_5
140,2.593705823444967,-0.45905802402657675,1.2141660334610853,33.44979384452367,,1.4365400535993815,224,Cap2_Leaf_B,,0.8869111817508343,203,Linker_5,,0.8181414182395774,246,Cap4_Leaf_B
140,2.570618892088691,0.2170687534152102,1.331700958715928,33.14315423974487,,1.4964046120727879,200,Linker_5,,1.288782813477988,203,Linker_5,,0.3564052280390172,246,Cap4_Leaf_B
140,2.4317457459076106,1.4355381764187258,1.2471902488910644,33.140141139250396,,1.5118831740527883,247,Cap4_Leaf_B,,1.2754198915762396,246,Cap4_Leaf_B,,0.35428958796076515,200,Linker_5
""
141,2.8705061432338193,-0.8417552844369334,1.6567518916711583,32.40579679241611,,1.4936490220692298,246,Cap4_Leaf_B,,1.0956484073134631,216,Cap3_Leaf_B,,0.5522952242071004,56,Linker_5
141,2.7577087104494296,-0.39401697804867863,2.085128737248959,33.21901779844261,,1.1810916977138306,224,Cap2_Leaf_B,,1.1121434955468688,246,Cap4_Leaf_B,,0.8483574603290938,56,Linker_5
141,2.652279123843085,0.49709443172636697,1.67251665108364,35.90565701995113,,1.1547569728149272,254,Cap1_Leaf_B,,1.0229957866179293,84,Cap2_Leaf_B,,0.9638398941569367,104,Cap4_Leaf_B
141,2.3892141507632223,1.1901256260364954,2.3914941266292877,32.23101721468155,,1.5096373890608952,59,Linker_5,,1.4483191772128492,56,Linker_5,,0.18363608731604908,246,Cap4_Leaf_B
""
142,3.0706210228622686,0.08851937794218855,1.3136380818400084,32.77175039690632,,1.4122452247976163,246,Cap4_Leaf_B,,1.32005423379235,216,Cap3_Leaf_B,,0.40929319499982714,56,Linker_5
142,2.712950234730945,1.8075495219984183,1.8103454249381215,32.77461192167196,,1.62155288662201,254,Cap1_Leaf_B,,0.8321929680259547,59,Linker_5,,0.6878467989418283,246,Cap4_Leaf_B
142,2.514129390178895,-0.17130601620528468,0.714271619717633,35.48366295802927,,1.5234838601558258,74,Cap3_Leaf_B,,1.4375116110783124,72,Cap3_Leaf_B,,0.18059718235565547,254,Cap1_Leaf_B
142,2.510801099050168,-0.14700350971460807,0.7427797044900615,35.30587949289709,,1.7234424112506823,215,Cap3_Leaf_B,,1.144474151160999,74,Cap3_Leaf_B,,0.2736760911781115,254,Cap1_Leaf_B
142,2.4899060981517622,-0.7793971150036931,1.2624262598547162,35.365888414913016,,1.313957165399318,84,Cap2_Leaf_B,,1.257931708958819,215,Cap3_Leaf_B,,0.5697037792316562,254,Cap1_Leaf_B
142,2.4863618665669964,0.38329015222763707,0.5296978025546349,35.176143861156255,,2.0833404158188813,216,Cap3_Leaf_B,,0.9329981762573538,74,Cap3_Leaf_B,,0.12525406151355808,254,Cap1_Leaf_B
142,1.9447085341449903,2.2903169160191563,0.9515019946834454,34.960145965382615,,2.057734466890549,246,Cap4_Leaf_B,,0.9406892034475466,104,Cap4_Leaf_B,,0.14316898325169872,254,Cap1_Leaf_B
""
143,1.9393480591414884,0.5204579788368323,-0.04366155088303078,34.76497856707378,,1.6102816840314311,245,Cap4_Leaf_B,,0.822075632218632,74,Cap3_Leaf_B,,0.7092353373397302,114,Cap1_Leaf_B
143,1.9377042929809665,0.6553664194583613,-0.08536290715688463,34.409146934292096,,1.5127167546408846,245,Cap4_Leaf_B,,0.8363620055713524,74,Cap3_Leaf_B,,0.7925138933775561,254,Cap1_Leaf_B
143,1.9152403747917268,0.3912681048645291,0.23931844780592376,33.923876121756585,,2.0669548571986636,216,Cap3_Leaf_B,,0.9315809803722328,74,Cap3_Leaf_B,,0.14305681601889642,254,Cap1_Leaf_B
143,1.9087206716011524,0.23466040110170616,0.3096840782750187,34.40969083302577,,1.6168957111723639,254,Cap1_Leaf_B,,1.2239593620539622,115,Cap1_Leaf_B,,0.30073758036346676,74,Cap3_Leaf_B
143,1.7439500887009731,-0.9872293813527144,0.6230904698831725,35.11324317526788,,1.3819051153970945,84,Cap2_Leaf_B,,0.9296554707311036,255,Cap1_Leaf_B,,0.8300320674615952,74,Cap3_Leaf_B
""
144,1.9255273976501193,-0.20031884272596565,0.793405539563168,35.00916064944383,,1.3895903864727754,216,Cap3_Leaf_B,,1.1811526334188334,246,Cap4_Leaf_B,,0.5708496336981848,115,Cap1_Leaf_B
144,1.9065009402066806,-0.1156359899803508,0.7447558949926528,35.5270989870088,,1.3299018393951756,85,Cap2_Leaf_B,,1.06513106977429,115,Cap1_Leaf_B,,0.7465597444203276,246,Cap4_Leaf_B
144,1.666180141494271,2.2924016668146776,1.5121133635812598,36.542944091053045,,1.276959322021886,123,Cap1_Leaf_C,,1.1801069968761708,247,Cap4_Leaf_B,,0.6845263346917366,113,Cap1_Leaf_B
144,1.5324675859689847,1.684214855398283,1.3252518816069503,35.6857991694032,,1.5394044755582486,114,Cap1_Leaf_B,,1.3642872282299556,115,Cap1_Leaf_B,,0.23790094980158866,247,Cap4_Leaf_B
144,1.493376008615556,2.435892797919748,1.4335604216208835,35.349799501303636,,1.459127593631196,114,Cap1_Leaf_B,,1.4366117470871518,110,Cap1_Leaf_B,,0.24585331287144543,247,Cap4_Leaf_B
""
145,2.520369879917376,0.985696487271565,1.8618494830245509,33.504591277049876,,1.5212334701111219,224,Cap2_Leaf_B,,0.9660199171459288,59,Linker_5,,0.6543392663327425,247,Cap4_Leaf_B
145,2.508339168064283,1.5629547864993778,2.0922936770684704,33.76386015430023,,1.405257374791116,114,Cap1_Leaf_B,,1.122291720973846,59,Linker_5,,0.6140435578248313,247,Cap4_Leaf_B
145,2.4781881739641145,1.6093627096850658,1.8606572021812169,33.192763859866815,,2.13277325782924,200,Linker_5,,0.8928512846587326,59,Linker_5,,0.11596811110182019,247,Cap4_Leaf_B
145,2.2375068203023334,1.837148387004717,1.5485794247352371,36.318082352896795,,1.5302580142306084,115,Cap1_Leaf_B,,1.4207045423681384,113,Cap1_Leaf_B,,0.19063009699104608,247,Cap4_Leaf_B
145,2.2094141547457378,1.2432222504896795,1.5955196065592399,35.87775101699379,,1.576724137985022,225,Cap2_Leaf_B,,0.7867974025167505,115,Cap1_Leaf_B,,0.7780711130880209,247,Cap4_Leaf_B
145,2.193152788208987,1.2040068561048032,1.7121591634162605,35.42150798848384,,1.4714738254866984,225,Cap2_Leaf_B,,0.8720375782500169,247,Cap4_Leaf_B,,0.7980812498530778,114,Cap1_Leaf_B
145,2.1424524592997543,1.9082904904882239,1.8149063618955845,35.38043397390675,,1.4831916874883273,109,Cap1_Leaf_C,,0.9716051575704762,114,Cap1_Leaf_B,,0.6867958085309898,247,Cap4_Leaf_B
145,1.4537199306896422,0.006954582351647864,-0.17181048578921243,35.26888660661187,,2.0633064753782286,247,Cap4_Leaf_B,,0.9106500972929851,103,Cap4_Leaf_B,,0.16763608091857973,225,Cap2_Leaf_B
""
146,2.8071207476415174,0.48675039954455507,1.1155176100237252,33.661169861991276,,1.2656482648025786,224,Cap2_Leaf_B,,0.942459248754123,200,Linker_5,,0.9334851400330915,246,Cap4_Leaf_B
146,2.7833484874851964,0.19586314642644703,0.9271514719118772,33.285204983481094,,1.5282290849028706,224,Cap2_Leaf_B,,0.950934090536312,203,Linker_5,,0.6624294781506107,246,Cap4_Leaf_B
146,2.781632743275787,0.4315083330941615,0.976541681833719,33.161932312379484,,1.540324423028646,200,Linker_5,,1.287236036256241,203,Linker_5,,0.3140321943049062,246,Cap4_Leaf_B
146,2.7764282250202026,0.724632976946386,1.4001223320489076,34.22590711329605,,1.1590958123104689,200,Linker_5,,1.038238867310914,224,Cap2_Leaf_B,,0.9442579739684104,247,Cap4_Leaf_B
146,2.5930536272679214,0.6848387663458706,0.9613771613028429,35.71719275213957,,1.3769612251854069,103,Cap4_Leaf_B,,1.1961210778637072,120,Cap1_Leaf_C,,0.5685103505406791,224,Cap2_Leaf_B
146,2.5429106592134794,0.6505699419550844,1.6448680907798232,36.076807681104825,,2.08519250215944,224,Cap2_Leaf_B,,0.9444811144282317,84,Cap2_Leaf_B,,0.11191903700212062,120,Cap1_Leaf_C
146,2.542316847086773,0.6700495017987684,1.7489619275270611,35.925580113001374,,1.469499824376063,114,Cap1_Leaf_B,,0.9040473934087516,120,Cap1_Leaf_C,,0.7680454358049786,224,Cap2_Leaf_B
""
147,3.415065485428694,0.10305547943815281,1.9473242330384057,33.984558544946715,,1.3522677303591304,216,Cap3_Leaf_B,,1.0912620522325072,247,Cap4_Leaf_B,,0.6980628709981557,61,Linker_5
147,3.226333074099089,-0.06359745993544097,1.609461867461267,35.646666281646425,,1.4690898574180389,247,Cap4_Leaf_B,,0.9790858214294346,74,Cap3_Leaf_B,,0.6934169747423198,114,Cap1_Leaf_B
""
148,3.059635316421812,-0.23257585828030897,1.2119243431798765,33.17402692695036,,1.3311756887323174,246,Cap4_Leaf_B,,1.303281547815806,74,Cap3_Leaf_B,,0.50713541704167,56,Linker_5
148,3.0473008290897523,-1.4351437250125931,0.9280429111511752,35.73715277428967,,1.3977220812269695,246,Cap4_Leaf_B,,1.0709042664390478,72,Cap3_Leaf_B,,0.6729663059237759,237,Cap2_Leaf_C
148,3.010694569870113,0.41381659438446616,1.4746439202415604,33.40601961403702,,1.542752922776873,59,Linker_5,,1.4378135371133094,56,Linker_5,,0.1610261936996114,246,Cap4_Leaf_B
148,2.986027885402883,-1.1877659346984855,0.6615661260656153,36.73785322141684,,1.2142575816961099,211,Cap3_Leaf_C,,1.2014629965598382,246,Cap4_Leaf_B,,0.7258720753338452,237,Cap2_Leaf_C
148,2.730079087433835,0.11469833359606203,1.2690644308780483,36.27263879309274,,1.5477245167485891,267,Cap1_Leaf_C,,0.9873494139175245,246,Cap4_Leaf_B,,0.6065187229236798,237,Cap2_Leaf_C
148,2.7290946744614546,-1.6403052460305558,1.3477275218029816,31.87809870821277,,1.5948795768852375,168,Linker_5,,1.1816110024515023,56,Linker_5,,0.3651020742530537,216,Cap3_Leaf_B
""
149,2.2362993781643183,0.7122156291535919,0.6617447431910293,35.80231797918423,,1.4099265420034288,235,Cap2_Leaf_C,,1.3529430814254737,237,Cap2_Leaf_C,,0.3787230301608911,247,Cap4_Leaf_B
149,2.2319802167117833,0.9020703135467809,0.9684888503502509,35.39540870902981,,1.4654748265433337,247,Cap4_Leaf_B,,1.2179791607165071,120,Cap1_Leaf_C,,0.4581386663299522,237,Cap2_Leaf_C
149,2.193270207647117,0.5878650540515221,0.5638338145173329,35.28296343272531,,1.5653971369040902,246,Cap4_Leaf_B,,1.1963689973930272,247,Cap4_Leaf_B,,0.3798265192926761,237,Cap2_Leaf_C
149,2.164600938078232,0.022224822712161127,0.06811357216266406,36.10193344515294,,1.4311392914621768,237,Cap2_Leaf_C,,1.3560377522195577,235,Cap2_Leaf_C,,0.3544156099080586,104,Cap4_Leaf_B
149,2.1379629322216784,1.1457749497771488,0.5762292447624977,36.661005616252794,,1.4131242959770087,120,Cap1_Leaf_C,,1.1287344616410955,103,Cap4_Leaf_B,,0.599733895971689,235,Cap2_Leaf_C
149,2.131387057065866,0.550398829241521,0.09913638340558333,36.61840227041485,,1.480953252829791,103,Cap4_Leaf_B,,1.4622289142742855,104,Cap4_Leaf_B,,0.19841048648571663,235,Cap2_Leaf_C
149,1.9718854791774842,-0.6077996376668638,-0.12267077530755104,35.001984143596836,,1.504333776944145,216,Cap3_Leaf_B,,1.0363394981147547,246,Cap4_Leaf_B,,0.6009193785308936,237,Cap2_Leaf_C
""
150,2.031719861583352,1.3583474287434965,1.7047415235829388,33.00026922257666,,1.5558577015245325,200,Linker_5,,0.7936694255822118,195,Linker_8,,0.7920655264830491,237,Cap2_Leaf_C
150,2.031442052732701,1.3659615872290023,1.6641723754012976,33.048691027762814,,1.5640327145397124,235,Cap2_Leaf_C,,1.1723545124564985,237,Cap2_Leaf_C,,0.4052054265935824,195,Linker_8
150,1.6441437339561131,-0.6976156768723655,-1.1661493753685197,35.266750555402865,,1.3502065304368855,246,Cap4_Leaf_B,,1.2808267532006208,216,Cap3_Leaf_B,,0.5105593699522871,93,Cap2_Leaf_C
150,1.4416148048606214,1.5005518132706985,-0.24915914452086244,35.321594839900314,,1.3904202698075163,120,Cap1_Leaf_C,,0.9505255724699966,235,Cap2_Leaf_C,,0.8006468113122802,103,Cap4_Leaf_B
""
151,2.4285761692130325,-1.0122030138157785,-0.3377867649836409,35.50679379828322,,1.5018822044816746,123,Cap1_Leaf_C,,1.0485430981172872,93,Cap2_Leaf_C,,0.5911673509908316,216,Cap3_Leaf_B
151,2.4271094743825365,-1.253267847911937,-0.2344292387127985,34.35151761296984,,1.2178354433282033,90,Cap2_Leaf_C,,1.1668845157223626,84,Cap2_Leaf_B,,0.7568726945392275,246,Cap4_Leaf_B
151,2.421739938735459,-1.0870471110543722,-0.27993191419239927,34.83803245386494,,1.3459062435769127,216,Cap3_Leaf_B,,1.3191984579296596,104,Cap4_Leaf_B,,0.47648795208322076,90,Cap2_Leaf_C
""
152,2.518374621381814,-0.816462606991035,0.5491849357677263,35.166574048900124,,1.2943785321343135,267,Cap1_Leaf_C,,1.0198576615989325,90,Cap2_Leaf_C,,0.8273564598565472,215,Cap3_Leaf_B
""
153,2.545466307040721,0.5539080505623344,-0.4344696600038097,36.93982594460193,,1.1702260027083748,93,Cap2_Leaf_C,,1.1624793737782566,265,Cap1_Leaf_C,,0.8088872771031617,74,Cap3_Leaf_B
153,2.5426484265038374,0.6115513663943188,-0.3741519369751473,36.741492394644666,,1.3293587717686475,93,Cap2_Leaf_C,,1.0687672734509943,123,Cap1_Leaf_C,,0.7434666083701515,74,Cap3_Leaf_B
153,2.32606752913471,0.36663531498363217,0.22334529634515582,34.80288351748332,,1.363695789353685,216,Cap3_Leaf_B,,1.0449509581197,104,Cap4_Leaf_B,,0.7329459061164078,237,Cap2_Leaf_C
""
154,2.4538683880899494,0.12799657527403205,0.06057058061445965,35.891573020044675,,1.2722770448268097,74,Cap3_Leaf_B,,1.0768011435127418,102,Cap4_Leaf_B,,0.7925144652502417,93,Cap2_Leaf_C
154,1.8439862469856525,-1.9761954696751178,0.9224461361234446,35.074103883321115,,2.121704222077531,216,Cap3_Leaf_B,,0.888730420195922,74,Cap3_Leaf_B,,0.13115801131633956,90,Cap2_Leaf_C
154,1.8415852305341647,-2.0278178093544654,0.9162962845849056,35.195641456323706,,1.5701845027971955,72,Cap3_Leaf_B,,1.3696223007080248,74,Cap3_Leaf_B,,0.2017858500845735,90,Cap2_Leaf_C
""
155,2.6677925585337756,-0.07783035314612696,0.5313033234519164,34.47606388201087,,1.1458935756427904,246,Cap4_Leaf_B,,1.0293491075401655,74,Cap3_Leaf_B,,0.9663499704068373,90,Cap2_Leaf_C
155,2.664009917702664,-0.04142099653949471,0.6085381231026122,34.20870255635537,,1.1210348680202769,216,Cap3_Leaf_B,,1.0800528014783533,246,Cap4_Leaf_B,,0.9405049840911631,90,Cap2_Leaf_C
""
156,2.220122494191001,0.041661922876448085,0.8421836926509763,33.592964573193925,,1.2933518719022776,246,Cap4_Leaf_B,,1.2545250717263017,216,Cap3_Leaf_B,,0.5937157099612141,237,Cap2_Leaf_C
156,2.0786686725885137,1.2029476165115538,1.4490761732492057,33.79447938171527,,1.4498553480216243,267,Cap1_Leaf_C,,0.9247337523555169,246,Cap4_Leaf_B,,0.7670035532126521,237,Cap2_Leaf_C
""
157,2.7037233056117227,-0.5038183852151451,1.2498083219349598,32.16427242261894,,1.3003514218256897,199,Linker_6,,1.1660800011824612,203,Linker_5,,0.6751612305816419,246,Cap4_Leaf_B
157,2.440857694165753,1.0091917225592046,1.7789649141614157,32.95079386397927,,1.2917979580333192,237,Cap2_Leaf_C,,1.209829750758112,200,Linker_5,,0.6399649447983623,246,Cap4_Leaf_B
157,2.3336840370349634,0.5862487809759557,0.42661839264432166,35.688948993242704,,1.1067637130488297,123,Cap1_Leaf_C,,1.076794986003151,93,Cap2_Leaf_C,,0.9580339545378126,216,Cap3_Leaf_B
157,2.313455808175074,0.4822022677489442,0.6331672684705955,35.19957911475604,,1.685741986465294,216,Cap3_Leaf_B,,1.0064122775257756,104,Cap4_Leaf_B,,0.44943838959872356,93,Cap2_Leaf_C
157,2.3070276185531005,1.7600171619767901,1.7401090929836953,32.29052909370263,,1.5282125329021976,267,Cap1_Leaf_C,,0.9213462161704661,246,Cap4_Leaf_B,,0.6920339045171295,200,Linker_5
157,2.304451959906821,0.6737294721964967,0.808436276192819,35.09081639492287,,1.5428815836644085,90,Cap2_Leaf_C,,1.4302218051030822,93,Cap2_Leaf_C,,0.16848926482230236,104,Cap4_Leaf_B
157,2.268257453605696,0.30704845093179917,0.7578936786657795,34.60613172557637,,1.7211788922094056,216,Cap3_Leaf_B,,0.9686559963362198,104,Cap4_Leaf_B,,0.45175776504416776,90,Cap2_Leaf_C
157,2.265075852133835,0.4447263607878803,0.8674343261823313,34.55764477093631,,2.16783644619921,237,Cap2_Leaf_C,,0.862821339461745,90,Cap2_Leaf_C,,0.11093486792883767,104,Cap4_Leaf_B
157,2.2524753675428824,0.04606552723569491,0.817547097442879,34.03269080163438,,1.4165438126237824,216,Cap3_Leaf_B,,1.2108488768591834,246,Cap4_Leaf_B,,0.5141999641068277,237,Cap2_Leaf_C
157,2.2505891020324107,0.7798153770190548,1.1338825557186343,34.276164438868825,,1.4435221148546644,120,Cap1_Leaf_C,,0.9407114996672035,104,Cap4_Leaf_B,,0.7573590390679253,237,Cap2_Leaf_C
157,2.247083087701593,0.8357631474126412,1.261433883541268,33.997930991735906,,1.2830361918273876,120,Cap1_Leaf_C,,1.0328557957288904,246,Cap4_Leaf_B,,0.8257006660335152,237,Cap2_Leaf_C
""
158,2.25530088417276,0.3292678858453177,0.5721900339796946,35.30466243717124,,1.435796224935567,216,Cap3_Leaf_B,,1.1298275314451365,104,Cap4_Leaf_B,,0.57596889720909,93,Cap2_Leaf_C
158,2.228432330100847,0.33950834005211994,0.44804003226082173,36.1265213029952,,1.2334013929017225,123,Cap1_Leaf_C,,1.1134401140392838,93,Cap2_Leaf_C,,0.7947511466487868,216,Cap3_Leaf_B
158,2.2187033021703773,0.07350876526734412,0.5661856872491878,34.79257585582393,,1.485656828129503,216,Cap3_Leaf_B,,1.0781145207049652,104,Cap4_Leaf_B,,0.5778213047553251,90,Cap2_Leaf_C
158,2.067108797410124,1.0688056611037793,1.340558814753144,34.236834473106235,,1.3952955712337245,120,Cap1_Leaf_C,,0.9648175782981989,104,Cap4_Leaf_B,,0.7814795040578697,237,Cap2_Leaf_C
158,2.0599278071043092,0.74362148602004,1.2184278092335556,33.69251437173807,,2.059716387093561,246,Cap4_Leaf_B,,0.9436193888098876,104,Cap4_Leaf_B,,0.1382568776863436,237,Cap2_Leaf_C
""
159,2.128037301645098,0.0025034660571601995,0.5270076865967718,35.22182303531995,,1.3991991737803484,216,Cap3_Leaf_B,,1.3029407777041746,246,Cap4_Leaf_B,,0.43945270210527015,93,Cap2_Leaf_C
159,2.084550983183817,0.8432288139882702,0.7931877756670356,35.38914660576581,,2.1446121116633448,246,Cap4_Leaf_B,,0.8757609591183736,104,Cap4_Leaf_B,,0.12121958280807482,93,Cap2_Leaf_C
159,2.0843444482355364,0.9029241607957408,0.8087545371422001,35.436673297853105,,2.133154167710036,235,Cap2_Leaf_C,,0.8830781679230644,93,Cap2_Leaf_C,,0.12536031795669264,104,Cap4_Leaf_B
159,2.0767256208205493,0.9127986879142079,0.9189852026449035,35.12080571698872,,2.034492647194734,235,Cap2_Leaf_C,,0.962047425023029,93,Cap2_Leaf_C,,0.14505258137202998,246,Cap4_Leaf_B
159,1.5275112518317742,-2.478291604664602,1.2743935538109812,35.13289302962748,,1.4423990059568597,84,Cap2_Leaf_B,,1.0181805854721442,215,Cap3_Leaf_B,,0.6810130621607896,90,Cap2_Leaf_C
""
160,2.6601951996772355,0.21377883689779395,0.48946835853629855,36.10717677449196,,1.2890073255555405,216,Cap3_Leaf_B,,1.263152137927151,247,Cap4_Leaf_B,,0.5894331901071014,93,Cap2_Leaf_C
""
161,3.3866242640228523,-0.25258072205709725,0.018478009964889814,33.03236818051658,,1.268929303862904,237,Cap2_Leaf_C,,1.0426743765465674,196,Linker_6,,0.829988973180322,192,Linker_8
161,3.371364295232524,-0.2857568117106226,0.3971693417564128,32.4686520522505,,1.5088841987082988,199,Linker_6,,1.3560038963396281,196,Linker_6,,0.2767045585418666,195,Linker_8
161,2.5773658247762996,-0.5984358118257314,-0.1693902458029959,35.99954657020555,,1.293047915241189,215,Cap3_Leaf_B,,1.085076583477883,247,Cap4_Leaf_B,,0.7634681548707213,90,Cap2_Leaf_C
161,2.525667841042947,1.1099605290974397,1.0678243725475762,35.114480108080755,,1.3165954130549815,195,Linker_8,,1.0791137379945694,247,Cap4_Leaf_B,,0.7458835025402423,237,Cap2_Leaf_C
161,2.1882047553496404,1.4072300133807767,0.8114770432078188,36.795268930996485,,1.3139879838390471,120,Cap1_Leaf_C,,0.9719538246549808,247,Cap4_Leaf_B,,0.8556508450957653,235,Cap2_Leaf_C
161,2.0881584440505816,-2.8192976966460037,0.12857895584392792,36.03217733563423,,1.4147921865206023,84,Cap2_Leaf_B,,0.9357877052224143,90,Cap2_Leaf_C,,0.7910127618467766,215,Cap3_Leaf_B
""
